,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,price_m,delivery_m,effectiveness_m,ease of use_m,sentiment
2604,Garden,67427,"Expert Gardener Lawn Weed Control II Granule Herbicide, Covers 5,000 sq. ft.",https://www.walmart.com//ip/Expert-Gardener-Lawn-Weed-Control-II-Granule-Herbicide-Covers-5-000-sq-ft/55283719?selected=true,Walmart,Expert Gardener,55283719,55283719,No,2021-06-04T00:00:00,2021,6,22,Total Failure,"Did nothing - followed the directions to the letter.  Had to buy Scotts Weed and Feed to control my weeds. Crossed my fingers, hoping for positive results.",organic reviews,9.62,1,0,0,0,No,"did nothing - followed the directions to the letter.  had to buy scotts weed and feed to control my weeds. crossed my fingers, hoping for positive results.",6/4/2021,28,0.4709488749504089,0.1083413213491439,0.2542124092578888,0.438759446144104,Neutral
2605,Garden,134538,"AMDRO Quick Kill Carpenter Bee, Ant & Termite Killer RTU 1gal",https://www.lowes.com/pd/AMDRO-Quick-Kill-1-Gallon-Carpenter-Bee-Ant-and-Termite-Killer/1000180589,Lowes,Amdro,1000180589,1000180589,No,2022-05-29T00:00:00,2022,5,21,Does not work!,"I read instructions, mixed product as directed. Did not kill carpenter bees as stated. Added another ounce of product. The same bee kept coming coming back at me for a 5th drenching. I sprayed the area where they have made many nests and there are no bees laying on the ground where they should have dropped from the nest. Many more carpenter bees keep coming back looking for a nesting area of my car port. Very disappointing.",syndicated reviews,18.98,1,0,0,0,No,"i read instructions, mixed product as directed. did not kill carpenter bees as stated. added another ounce of product. the same bee kept coming coming back at me for a 5th drenching. i sprayed the area where they have made many nests and there are no bees laying on the ground where they should have dropped from the nest. many more carpenter bees keep coming back looking for a nesting area of my car port. very disappointing.",5/29/2022,77,0.5173303484916687,0.6723446846008301,0.565498411655426,0.0693621411919593,Negative
2609,Garden,22757,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/t/205561089,Homedepot,Pennington Fertilizer,205561089,205561089,Yes,2021-08-14T00:00:00,2021,8,32,Did not see any change in color of yard. Not...,Did not see any change in color of yard. Not happy,organic reviews,18.98,3,0,0,0,No,did not see any change in color of yard. not happy,8/14/2021,11,0.0339348502457141,0.0752313062548637,0.0856795459985733,0.0358328185975551,Negative
2613,Garden,143542,AMDRO Quick Kill Mosquito Bombs,https://www.lowes.com/pd/AMDRO-Quick-Kill-Mosquito-Control-6-Count-Mosquito-Killer-6-Pack/1000347899,Lowes,Amdro,1000347899,1000347899,No,2022-06-19T00:00:00,2022,6,24,NOT Safe,"Im totally confused by this product. On the front of the package in BIG BOLD HIGHTLIGHTED print it says ""Can be used around people and pets"" . Yet on the back it says, in a smaller non-highlighted font, ""Hazards to humans and donestic animals-Caution"" and ""Enviromental Hazard"". And to top it all off there is a list named ""Example of application site"" which includes: animal troughs, private ponds, bird baths"" and ""unused smimming pools"". So which is it?? Is this A) A hazard requiring immediate removal of contaminated clothing and flushing of body parts exposed to this chemical and is harmful when absorbed through the skin Or B) Safe for use around people and pets. I have a well for my drinking water but the back also says not to apply to water that drains to public waterways Its my fault for not reading the whole package before buying but my reading glasses were in the car. Now Im afraid to use it!",syndicated reviews,9.98,1,0,0,0,No,"im totally confused by this product. on the front of the package in big bold hightlighted print it says ""can be used around people and pets"" . yet on the back it says, in a smaller non-highlighted font, ""hazards to humans and donestic animals-caution"" and ""enviromental hazard"". and to top it all off there is a list named ""example of application site"" which includes: animal troughs, private ponds, bird baths"" and ""unused smimming pools"". so which is it?? is this a) a hazard requiring immediate removal of contaminated clothing and flushing of body parts exposed to this chemical and is harmful when absorbed through the skin or b) safe for use around people and pets. i have a well for my drinking water but the back also says not to apply to water that drains to public waterways its my fault for not reading the whole package before buying but my reading glasses were in the car. now im afraid to use it!",6/19/2022,163,0.1785605102777481,0.4179611802101135,0.2013345956802368,0.0090234819799661,Negative
2619,Garden,5088,AMDRO Kills Fire Ants Yard Treatment Bait 5lb,https://www.amazon.com/dp/B00FN3GOX6,Amazon,Amdro,B00FN3GOX6,B00FN3GOX6,No,2021-10-21T00:00:00,2021,10,42,Ants dont like it,"This is a cheap imitation of Advion. It looks the same, but the ants dont like it. I put it outside the mount and they just leave it there. The Advion they go nuts over it. It is much more expensive, but worth it.",organic reviews,22.68,1,0,0,0,No,"this is a cheap imitation of advion. it looks the same, but the ants dont like it. i put it outside the mount and they just leave it there. the advion they go nuts over it. it is much more expensive, but worth it.",10/21/2021,44,0.0431424789130687,0.0003877618582919,0.0007618344970978,0.0017450655577704,Negative
2620,Garden,130216,One Step Complete Sun & Shade 10lb bag,https://www.amazon.com/dp/B084NMGHK5,Amazon,Pennington Grass,B084NMGHK5,B084NMJZWG,Yes,2022-05-30T00:00:00,2022,5,22,Not one blade of grass yet,This product so far has proved useless. Watered every day.,organic reviews,19.99,1,0,0,0,No,this product so far has proved useless. watered every day.,5/30/2022,10,0.0301898960024118,0.1547260880470276,0.0316537246108055,0.0016718665137887,Negative
2626,Garden,68843,Sevin Insect Killer,https://www.homedepot.com/p/Sevin-32-oz-Insect-Killer-Ready-To-Use-100047720/100598614,Homedepot,GardenTech,100598614,303593722,Yes,2021-06-02T00:00:00,2021,6,22,Please that I can purchase this in larger size....,Please that I can purchase this in larger size.,organic reviews,7.49,5,0,0,0,No,please that i can purchase this in larger size.,6/2/2021,9,0.5507175326347351,0.1508343964815139,0.5552438497543335,0.1554720997810363,Neutral
2648,Garden,73741,"Pennington One Step Complete Tall Fescue Grass Seed, Patch and Repair; 10 lb.",https://www.walmart.com//ip/Pennington-One-Step-Complete-Tall-Fescue-Grass-Seed-Patch-and-Repair-10-lb/873777575?selected=true,Walmart,Pennington Grass,873777575,873777575,Yes,2022-02-15T00:00:00,2022,2,7,,Seem like it will be a good grass seed but to soon has not grown yet,organic reviews,15.94,5,0,0,0,No,seem like it will be a good grass seed but to soon has not grown yet,2/15/2022,16,0.0237104203552007,0.0251860935240983,0.1135033369064331,0.0012709354050457,Neutral
2649,Garden,1546,Image Kills Nutsedge Concentrate,https://www.amazon.com/dp/B000ONXGLS,Amazon,Image for Weeds,B000ONXGLS,B000ONXGLS,No,2021-10-03T00:00:00,2021,10,39,Have not used it,Plan to use it this winter when the cool season grasses come through my Bermuda but from what i read online its works just slow to see response,organic reviews,0.0,5,0,0,0,No,plan to use it this winter when the cool season grasses come through my bermuda but from what i read online its works just slow to see response,10/3/2021,28,0.3754461109638214,0.339645117521286,0.3200304806232452,0.0069250715896487,Neutral
2650,Garden,73114,2 lb. Fire Ant Killer Bait,https://www.homedepot.com/p/AMDRO-6-oz-Fire-Ant-Killer-Bait-100099058/305448173,Homedepot,Amdro,100662156,305448173,Yes,2022-02-12T00:00:00,2022,2,6,Doesnt Work,This stuff doesnt work. Ive used almost a whole bottle of it and all the ants are doing are moving from one part of the yard to the other its not killing them its not getting rid of the mounds its just making the situation worse.,syndicated reviews,19.97,1,0,0,0,No,this stuff doesnt work. ive used almost a whole bottle of it and all the ants are doing are moving from one part of the yard to the other its not killing them its not getting rid of the mounds its just making the situation worse.,2/12/2022,46,0.5653800368309021,0.4125511944293976,0.3258396089076996,0.0067406012676656,Negative
2652,Garden,111314,Smart Seed Ohio State Mixture 20lb bag,http://www.homedepot.com/p/314933286,Homedepot,Pennington Grass,314933299,314933286,Yes,2022-04-27T00:00:00,2022,4,17,I conducted two different seedings - each one about 3...,"I conducted two different seedings - each one about 3 weeks apart - weeks later, still nothing.",organic reviews,53.97,1,0,0,0,No,"i conducted two different seedings - each one about 3 weeks apart - weeks later, still nothing.",4/27/2022,17,0.3411630392074585,0.1490999311208725,0.4482421576976776,0.0882074981927871,Negative
2655,Garden,19317,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/t/311670269,Homedepot,Image for Weeds,311670269,311670269,Yes,2021-09-21T00:00:00,2021,9,38,It did not cover as much ground as I thought...,It did not cover as much ground as I thought it would.,organic reviews,14.97,3,0,0,0,No,it did not cover as much ground as i thought it would.,9/21/2021,12,0.2967954874038696,0.2513512670993805,0.3860831260681152,0.0252542551606893,Negative
2661,Garden,79135,Kentucky 31 Tall Fescue,http://www.homedepot.com/p/306924565,Homedepot,Pennington Grass,204711466,306924565,Yes,2022-04-01T00:00:00,2022,4,13,Sprout percentage very low...,Sprout percentage very low,organic reviews,25.98,1,0,0,0,No,sprout percentage very low,4/1/2022,4,0.1626431494951248,0.4890204071998596,0.0776977315545082,0.4647204875946045,Neutral
2664,Garden,72470,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,Pennington Bird,312026390,312026384,Yes,2022-01-24T00:00:00,2022,1,4,Birds Wont Touch,"Ive never had a problem with our wild birds eating until now. They wont touch it. They fly up, toss it around then are gone. I personally would not recommend this particular seed.",organic reviews,9.98,1,1,0,0,No,"ive never had a problem with our wild birds eating until now. they wont touch it. they fly up, toss it around then are gone. i personally would not recommend this particular seed.",1/24/2022,33,0.3528873026371002,0.2603194117546081,0.4604894816875458,0.0088167712092399,Negative
2665,Garden,143569,Sevin Insect Killer Dust 1 lb. ,https://www.lowes.com/pd/Sevin-5-Dust-1-lb-Garden-Insect-Killer/5000198919,Lowes,GardenTech,5000198919,5000198919,Yes,2022-06-23T00:00:00,2022,6,25,i have been trying to get a complete list online of the bugs,complete list of bugs controlled..Please,syndicated reviews,6.28,3,1,0,0,No,complete list of bugs controlled..please,6/23/2022,5,0.0022108519915491,0.0206051245331764,0.1313529461622238,0.0184396617114543,Neutral
2668,Garden,18280,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/t/300274489,Homedepot,Pennington Fertilizer,300274489,300274489,No,2021-07-09T00:00:00,2021,7,27,did not do anything for my lawn...,did not do anything for my lawn,organic reviews,13.66,1,0,0,0,No,did not do anything for my lawn,7/9/2021,7,0.0587167963385582,0.0079863285645842,0.0835697501897811,0.0184602439403533,Negative
2672,Garden,66764,Pennington Cedar Bluebird House,https://www.walmart.com//ip/Pennington-Cedar-Bluebird-Wild-Bird-House-1-unit/20713363?selected=true,Walmart,Pennington Bird,20713363,20713363,No,2021-06-01T00:00:00,2021,6,22,,A mesh on the inside bottom would be nice.,organic reviews,9.93,4,0,0,0,No,a mesh on the inside bottom would be nice.,6/1/2021,9,0.0634732916951179,0.3340566456317901,0.3602456152439117,0.0389612019062042,Neutral
2679,Garden,77014,One Step Complete Sun & Shade 5lb bag,https://www.amazon.com/dp/B084NMJZWG,Amazon,Pennington Grass,B084NMJZWG,B084NMJZWG,Yes,2022-03-14T00:00:00,2022,3,11,Growing,I live in Florida and this grass is really growing very fast Ill probably behind another bag of two,organic reviews,9.47,5,0,0,0,No,i live in florida and this grass is really growing very fast ill probably behind another bag of two,3/14/2022,19,0.0162285976111888,0.064321294426918,0.5645620822906494,0.0051457257941365,Positive
2681,Garden,110502,"Pennington Smart Patch Dense Shade Mix, 10 lb",http://www.homedepot.com/p/317713416,Homedepot,Pennington Grass,317713420,317713416,Yes,2022-05-04T00:00:00,2022,5,18,Thatll Do Pig!,"I have ducks and chickens that love to make a mess around my shed and near the coup. Whenever it rains I always end up with a muddy patch where they decided make my life miserable. So every spring I find myself patching several spots. I decided to go with an all in one approach this time. It has been about three weeks and the grass is coming in nicely. It is a little more patchy than I would have likes, but I also did not put any straw down. Overall, I am pretty pleased with the results, I may have to do another pass with the seed, but it already looks so much better than it did at the end of March.",organic reviews,28.97,4,3,0,0,No,"i have ducks and chickens that love to make a mess around my shed and near the coup. whenever it rains i always end up with a muddy patch where they decided make my life miserable. so every spring i find myself patching several spots. i decided to go with an all in one approach this time. it has been about three weeks and the grass is coming in nicely. it is a little more patchy than i would have likes, but i also did not put any straw down. overall, i am pretty pleased with the results, i may have to do another pass with the seed, but it already looks so much better than it did at the end of march.",5/4/2022,123,0.330136626958847,0.1396062821149826,0.6415535807609558,0.3318113684654236,Negative
2689,Garden,79159,Lawn Booster Sun & Shade 35lb bag,http://www.homedepot.com/p/311569530,Homedepot,Pennington Grass,311569529,311569530,Yes,2022-04-01T00:00:00,2022,4,13,I am very disappointed with this product.  Its done...,"I am very disappointed with this product.  Its done absolutely nothing, waste of time, money & labor.",organic reviews,49.97,1,0,0,0,No,"i am very disappointed with this product.  its done absolutely nothing, waste of time, money & labor.",4/1/2022,18,0.4734590053558349,0.4419479668140411,0.2663528323173523,0.0354692265391349,Negative
2692,Garden,68079,AMDRO Ant Killing Bait 4-Pk,https://www.walmart.com//ip/Amdro-Ant-Killer-Bait-Stations-for-Indoors-4-Pack/627169039?selected=true,Walmart,Amdro,627169039,627169039,No,2021-10-21T00:00:00,2021,10,42,Doesnt work,ants walked by and did not enter bait station.,organic reviews,2.87,1,0,0,0,No,ants walked by and did not enter bait station.,10/21/2021,9,0.0663783028721809,0.036345038563013,0.4750473201274872,0.1037347689270973,Neutral
2699,Garden,70099,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-12-01T00:00:00,2021,12,48,Unreliable for me,"Unlike earlier Amdro products used, did not seem to work well for me. Required mult. doses over days to kill a mound.",organic reviews,14.47,2,0,0,0,No,"unlike earlier amdro products used, did not seem to work well for me. required mult. doses over days to kill a mound.",12/1/2021,22,0.4930261075496673,0.5126683115959167,0.3962900936603546,0.0043660444207489,Negative
