,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,other_m,align_type
377,Garden,58863,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260119,50260121,Yes,2021-08-04T00:00:00,2021,8,31,Pacific Northwest use,"After one use, can see it killing the clover and some weeds. Grass is getting little greener after 1 week of application.",organic reviews,18.98,4,0,0,0,No,"after one use, can see it killing the clover and some weeds. grass is getting little greener after 1 week of application.",8/4/2021,22,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,,0.9979217052459717,,"('', 'efficient', 'effective', '', '')"
378,Garden,23055,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/t/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,Yes,2021-07-09T00:00:00,2021,7,27,Quick green-up for fescue...,Quick green-up for fescue,organic reviews,18.98,5,0,0,0,No,quick green-up for fescue,7/9/2021,4,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,ease of use,0.9914979934692383,,"('', 'efficient', 'effective', 'ease of use', '')"
379,Garden,143662,Ironite Mineral Supplement 1-0-0 1 15 lbs.,https://www.lowes.com/pd/Ironite-Ironite-1-0-0/5012913023,Lowes,PenningtonFertilizer,5012913023,5012913023,No,2022-06-13T00:00:00,2022,6,24,Definitely greener,[This review was collected as part of a promotion.] This stuff does what it say. I used the ironite the way the instructions said to on several dull looking spots on my lawn and after about a week theyve all brightened up and definitely gotten much greener. Going to be getting more and doing the whole lawn. Haha,syndicated reviews,19.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] this stuff does what it say. i used the ironite the way the instructions said to on several dull looking spots on my lawn and after about a week theyve all brightened up and definitely gotten much greener. going to be getting more and doing the whole lawn. haha,6/13/2022,58,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9994738101959229,,"('', 'efficient', 'effective', 'ease of use', '')"
380,Garden,4934,Pennington UltraGreen Weed and Feed 30-0-4,https://www.amazon.com/Pennington-100536600-UltraGreen-Fertilizer-Covers/dp/B07N29LSZ1/ref=sr_1_1?keywords=021496019949&qid=1637068532&sr=8-1,Amazon,PenningtonFertilizer,B07N29LSZ1,B07N29LSZ1,No,2021-09-18T00:00:00,2021,9,37,Kills my lawn,"I used this fertilizer to feed my lawn, instead it killed them and all my lawn were dried.",organic reviews,19.98,1,0,0,0,No,"i used this fertilizer to feed my lawn, instead it killed them and all my lawn were dried.",9/18/2021,18,,0.0,0.0,0.0,0.0,negative,cost,,,,0.7596364617347717,,"('cost', '', '', '', '')"
381,Garden,100720,"Pennington Smart Patch Sun & Shade Mix, 10 lb",https://www.lowes.com/pd/Pennington-Smart-Patch-30-lbs-Sun-and-Shade-Lawn-Repair-Mix/5013046123,Lowes,PenningtonFertilizer,5013148095,5013046123,Yes,2022-04-23T00:00:00,2022,4,16,Cant plant until warmer and doesnt go along ways t,Small bag easy to lift havent used but looking forward,organic reviews,18.98,5,0,0,0,No,small bag easy to lift havent used but looking forward,4/23/2022,10,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9956566095352173,,"('', 'efficient', 'effective', 'ease of use', '')"
382,Garden,100193,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100131259,202949934,Yes,2022-04-19T00:00:00,2022,4,16,"Smells awful.  However, your plants love it.  Brings...","Smells awful.  However, your plants love it.  Brings them back to life.",organic reviews,10.77,5,0,0,0,No,"smells awful.  however, your plants love it.  brings them back to life.",4/19/2022,14,,0.0,0.0,0.0,0.0,positive,,,effective,,0.9923171401023865,,"('', '', 'effective', '', '')"
383,Garden,614,Lilly Miller 16-16-16 Lawn & Garden Food All Purpose 20lb bag,https://www.amazon.com/dp/B000XFAZES,Amazon,PenningtonFertilizer,B000XFAZES,B000XFAZES,No,2021-08-25T00:00:00,2021,8,34,Great products and it works as advertised.,I love it!,organic reviews,0.0,5,0,0,0,No,i love it!,8/25/2021,3,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9955167174339294,,"('', 'efficient', 'effective', 'ease of use', '')"
384,Garden,120134,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100211859,202949934,Yes,2022-05-09T00:00:00,2022,5,19,Its a liquid product and only smelly during the adding...,Its a liquid product and only smelly during the adding water process.  Meaning the odor doesnt linger.  I was very satisfied with how alive my plants became within 2 days of applying.,organic reviews,24.99,5,0,0,0,No,its a liquid product and only smelly during the adding water process.  meaning the odor doesnt linger.  i was very satisfied with how alive my plants became within 2 days of applying.,5/9/2022,34,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.992963969707489,,"('', 'efficient', 'effective', '', '')"
385,Garden,4944,Pennington UltraGreen Weed and Feed 30-0-4,https://www.amazon.com/Pennington-100536600-UltraGreen-Fertilizer-Covers/dp/B07N29LSZ1/ref=sr_1_1?keywords=021496019949&qid=1637068532&sr=8-1,Amazon,PenningtonFertilizer,B07N29LSZ1,B07N29LSZ1,No,2021-11-25T00:00:00,2021,11,47,By weeds hello seeds,The package did not leave any question unanswered they covered everything. It spreads easily. Ok not meant for this time of year I applied it anyway. Im hoping the snow will cover them and next spring should show some results,organic reviews,19.98,5,0,0,0,No,the package did not leave any question unanswered they covered everything. it spreads easily. ok not meant for this time of year i applied it anyway. im hoping the snow will cover them and next spring should show some results,11/25/2021,40,,0.0,0.0,0.0,0.0,neutral,,,effective,,0.861764132976532,,"('', '', 'effective', '', '')"
386,Garden,7152,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),http://www.homedepot.com/p/t/100131259,Homedepot,PenningtonFertilizer,100131259,202949934,Yes,2021-10-23T00:00:00,2021,10,42,Good natural fertilizer.,Really good for my tomatoes !! But it does smell bad.,organic reviews,9.99,5,0,0,0,No,really good for my tomatoes !! but it does smell bad.,10/23/2021,11,,0.0,0.0,0.0,0.0,negative,,,effective,,0.9625067710876465,,"('', '', 'effective', '', '')"
387,Garden,11937,Alaska 0-10-10 Morbloom Fertilizer 32 oz bottle (concentrate),http://www.homedepot.com/p/t/202817750,Homedepot,PenningtonFertilizer,202817750,202817750,Yes,2021-08-14T00:00:00,2021,8,32,Pulmaria are producing flower stalks now!...,Pulmaria are producing flower stalks now!,organic reviews,7.48,5,0,0,0,No,pulmaria are producing flower stalks now!,8/14/2021,6,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,,0.9717206954956055,,"('', 'efficient', 'effective', '', '')"
388,Garden,140811,Ironite 1-0-1 3lb bag,http://www.homedepot.com/p/205602145,Homedepot,PenningtonFertilizer,205602145,205602145,No,2022-06-13T00:00:00,2022,6,24,"Seems great, green grass pretty fast!","[This review was collected as part of a promotion.] Easy to apply. I saw a change in grass going to darker green after just a few days. Will see if the stated ""reduced mowing"" is actually true. Seems to be growing the same as normal.",syndicated reviews,0.0,4,0,0,0,Yes,"[this review was collected as part of a promotion.] easy to apply. i saw a change in grass going to darker green after just a few days. will see if the stated ""reduced mowing"" is actually true. seems to be growing the same as normal.",6/13/2022,45,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9907899498939514,,"('', 'efficient', 'effective', 'ease of use', '')"
389,Garden,74016,"Lilly Miller Super Sweet Lime 25lb Bag
",http://www.homedepot.com/p/100183505,Homedepot,PenningtonFertilizer,100183505,100183505,No,2022-02-22T00:00:00,2022,2,8,Lily Miller Super Sweet Lime adds to the wonderful lawn year after year.,I have Lily Miller Super Sweet Lime Soil for years live at the coast so lime on an average twice a year,organic reviews,0.0,5,0,0,0,No,i have lily miller super sweet lime soil for years live at the coast so lime on an average twice a year,2/22/2022,22,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9674376845359802,,"('', 'efficient', 'effective', '', '')"
390,Garden,140620,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2022-06-18T00:00:00,2022,6,24,Works great!,[This review was collected as part of a promotion.] Weve been using this In our lawn and its been working so well!,syndicated reviews,13.66,5,0,0,0,Yes,[this review was collected as part of a promotion.] weve been using this in our lawn and its been working so well!,6/18/2022,22,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9980189204216003,,"('', 'efficient', 'effective', 'ease of use', '')"
391,Garden,120195,"Pennington Smart Patch Sun & Shade Mix, 30 lb",https://www.lowes.com/pd/Pennington-Smart-Patch-30-lbs-Sun-and-Shade-Lawn-Repair-Mix/5013046123,Lowes,PenningtonFertilizer,5013046123,5013046123,Yes,2022-05-08T00:00:00,2022,5,18,terrible product,I would like to know how this product got stars from anyone unless they work for Pennington or never used it. I would estimate that only 5-10% germinated.,organic reviews,59.98,1,0,0,1,No,i would like to know how this product got stars from anyone unless they work for pennington or never used it. i would estimate that only 5-10% germinated.,5/8/2022,28,,0.0,0.0,0.0,0.0,negative,,,,,0.49849364161491394,other,"('', '', '', '', 'other')"
392,Garden,7255,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),http://www.homedepot.com/p/t/100131259,Homedepot,PenningtonFertilizer,100131259,202949934,Yes,2021-07-16T00:00:00,2021,7,28,So far good only used once...,So far good only used once,organic reviews,9.99,4,0,0,0,No,so far good only used once,7/16/2021,6,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9780746698379517,,"('', 'efficient', 'effective', 'ease of use', '')"
393,Garden,73125,1 Gal. Morbloom Liquid Flowering Plant Fertilizer 0-10-10,http://www.homedepot.com/p/202817750,Homedepot,PenningtonFertilizer,202817757,202817750,Yes,2022-02-15T00:00:00,2022,2,7,Organic fertilizer to help with root growth,Excellent organic fertilizer to help promote root growth.,organic reviews,17.93,5,0,0,1,No,excellent organic fertilizer to help promote root growth.,2/15/2022,8,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9914574027061462,,"('', 'efficient', 'effective', '', '')"
394,Garden,140759,Ironite 1-0-1 3lb bag,http://www.homedepot.com/p/205602145,Homedepot,PenningtonFertilizer,205602145,205602145,No,2022-06-18T00:00:00,2022,6,24,Great Lawn and Garden Enhancer,"[This review was collected as part of a promotion.] I used Ironite Mineral Supplement to improve the ph balance of the soil in our front yard and what an impressive improvement! There is a true improvement in the color, thickness and weed control of the lawn. I ended up purchasing additional bags to use for our flowers, garden and shrubs. Im seeing very nice results in those areas also. Im really glad I found out about this product- it really is a great product for lawn and garden.",syndicated reviews,0.0,5,0,0,0,Yes,"[this review was collected as part of a promotion.] i used ironite mineral supplement to improve the ph balance of the soil in our front yard and what an impressive improvement! there is a true improvement in the color, thickness and weed control of the lawn. i ended up purchasing additional bags to use for our flowers, garden and shrubs. im seeing very nice results in those areas also. im really glad i found out about this product- it really is a great product for lawn and garden.",6/18/2022,88,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9993712306022644,,"('', 'efficient', 'effective', '', '')"
