,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,other_m,align_type
360,Garden,141484,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-22T00:00:00,2022,6,25,Great protect used to take care of the snails...,Great protect used to take care of the snails,organic reviews,13.97,5,0,0,0,No,great protect used to take care of the snails,2022-06-22,9,positive,,efficient,effective,,0.9919573068618774,,"('', 'efficient', 'effective', '', '')"
361,Garden,14633,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-03T00:00:00,2021,6,22,Works every time. It is the best slug and snail...,Works every time. It is the best slug and snail control.,organic reviews,7.64,5,0,0,0,No,works every time. it is the best slug and snail control.,2021-06-03,11,positive,,efficient,effective,ease of use,0.9978450536727905,,"('', 'efficient', 'effective', 'ease of use', '')"
362,Garden,141492,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-08T00:00:00,2022,6,23,Works great!,"Snails and slugs constantly try to eat my flowers, these pellets work like a charm!",syndicated reviews,13.97,5,0,0,0,No,"snails and slugs constantly try to eat my flowers, these pellets work like a charm!",2022-06-08,15,positive,,efficient,effective,,0.9981417059898376,,"('', 'efficient', 'effective', '', '')"
363,Garden,5377,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-08-08T00:00:00,2021,8,31,Works works works,My town house was cover w snails everywhere. One box and they are completely gone!!!,organic reviews,11.96,5,0,0,0,No,my town house was cover w snails everywhere. one box and they are completely gone!!!,2021-08-08,15,negative,,,effective,,0.9159602522850037,,"('', '', 'effective', '', '')"
364,Garden,131553,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-12T00:00:00,2022,5,19,Consumer,Great product. Worked for me.,organic reviews,7.97,5,0,0,0,No,great product. worked for me.,2022-05-12,5,positive,,efficient,effective,ease of use,0.9975427985191345,,"('', 'efficient', 'effective', 'ease of use', '')"
365,Garden,141452,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-12T00:00:00,2022,6,23,used for a month,did not work at all made it worst looks like they ate it and multiplied,organic reviews,7.97,1,0,0,0,No,did not work at all made it worst looks like they ate it and multiplied,2022-06-12,15,negative,,,,,0.6781486868858337,other,"('', '', '', '', 'other')"
366,Garden,14452,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-07-11T00:00:00,2021,7,27,"Even after three, yes three applications spread out in 7...","Even after three, yes three applications spread out in 7 to 10 day intervals the snails are still feasting on my flowering plants.  I have tried to the best of my ability to follow the directions and the only things I cannot control are the heavy rains and lack to snails passing away.  Maybe I will try d-earth next time.",organic reviews,7.64,1,0,0,0,No,"even after three, yes three applications spread out in 7 to 10 day intervals the snails are still feasting on my flowering plants.  i have tried to the best of my ability to follow the directions and the only things i cannot control are the heavy rains and lack to snails passing away.  maybe i will try d-earth next time.",2021-07-11,62,negative,,,,,0.6531925797462463,other,"('', '', '', '', 'other')"
367,Garden,150074,Corry’s Slug & Snail Killer 6lb,https://www.walmart.com//ip/Corry-s-Ready-to-Use-Pellets-Slug-and-Snail-Killer-6-lbs/34153434?selected=true,Walmart,Corrys,34153434,34153434,No,2022-06-08T00:00:00,2022,6,23,Works great!,"Snails and slugs constantly try to eat my flowers, these pellets work like a charm!",syndicated reviews,26.0,5,0,0,0,No,"snails and slugs constantly try to eat my flowers, these pellets work like a charm!",2022-06-08,15,positive,,efficient,effective,,0.9981417059898376,,"('', 'efficient', 'effective', '', '')"
368,Garden,5337,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-06-24T00:00:00,2021,6,25,Keeps slugs at bay,Valuable for protecting seedlings and slug-prone plants like hostas.,organic reviews,11.96,4,0,0,0,No,valuable for protecting seedlings and slug-prone plants like hostas.,2021-06-24,9,neutral,,efficient,effective,,0.997175931930542,,"('', 'efficient', 'effective', '', '')"
369,Garden,141515,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-15T00:00:00,2022,6,24,"Unfortunately, this product did not work for me. The next...","Unfortunately, this product did not work for me. The next morning I could see the slimy slug trails right through the product, and my marigolds are still being eaten.",organic reviews,23.97,1,0,0,0,No,"unfortunately, this product did not work for me. the next morning i could see the slimy slug trails right through the product, and my marigolds are still being eaten.",2022-06-15,29,negative,cost,,,,0.7158445119857788,,"('cost', '', '', '', '')"
370,Garden,131583,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-13T00:00:00,2022,5,19,Effective,Easy to use.  Effective,organic reviews,13.97,5,0,0,0,No,easy to use.  effective,2022-05-13,5,positive,,efficient,effective,ease of use,0.9915234446525574,,"('', 'efficient', 'effective', 'ease of use', '')"
371,Garden,110620,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-04T00:00:00,2022,5,18,I have the excellent rating because its work for and...,I have the excellent rating because its work for and have been using it for is at 5years,organic reviews,13.97,5,0,0,0,No,i have the excellent rating because its work for and have been using it for is at 5years,2022-05-04,18,positive,,efficient,effective,ease of use,0.9968533515930176,,"('', 'efficient', 'effective', 'ease of use', '')"
372,Garden,79101,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-01T00:00:00,2022,4,13,"Ive been using this for years, and it helps save...","Ive been using this for years, and it helps save my seedlings from mass destruction by slugs and snails, without pesticides.",organic reviews,7.97,5,0,0,0,No,"ive been using this for years, and it helps save my seedlings from mass destruction by slugs and snails, without pesticides.",2022-04-01,21,positive,,efficient,effective,ease of use,0.9983826279640198,,"('', 'efficient', 'effective', 'ease of use', '')"
373,Garden,14643,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-07-31T00:00:00,2021,7,30,This stuff is GREAT !  My dog dines on...,This stuff is GREAT !  My dog dines on these snacks at every opportunity and I hate them in NY garden.. I ca go out barefoot without worrying now and I  love it!,organic reviews,7.64,5,0,0,0,No,this stuff is great !  my dog dines on these snacks at every opportunity and i hate them in ny garden.. i ca go out barefoot without worrying now and i  love it!,2021-07-31,35,positive,,efficient,effective,ease of use,0.9943000674247742,,"('', 'efficient', 'effective', 'ease of use', '')"
374,Garden,90136,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-04-13T00:00:00,2022,4,15,The snails and slugs are now decomposing in the back...,"The snails and slugs are now decomposing in the back yard, as intended. The snails that escaped vowed vengeance, so Ill need some more. As soon as they get here. Sometime later this week. Theyre moving very, very, slowly. Im kinda scared.",organic reviews,23.97,5,0,0,0,No,"the snails and slugs are now decomposing in the back yard, as intended. the snails that escaped vowed vengeance, so ill need some more. as soon as they get here. sometime later this week. theyre moving very, very, slowly. im kinda scared.",2022-04-13,42,negative,,,effective,,0.9824344515800476,,"('', '', 'effective', '', '')"
375,Garden,14705,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-11T00:00:00,2021,6,23,Have used this product for snails and slugs for several...,Have used this product for snails and slugs for several years works great. I highly recommend it.,organic reviews,7.64,5,0,0,0,No,have used this product for snails and slugs for several years works great. i highly recommend it.,2021-06-11,17,positive,,efficient,effective,,0.9983127117156982,,"('', 'efficient', 'effective', '', '')"
376,Garden,141517,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-01T00:00:00,2022,6,22,Works well to keep slug out of my garden. No...,"Works well to keep slug out of my garden. No issues with snails that I ever saw. Turns into a fuzzy, moldie nuggets after getting wet in my vegetable boxes.",organic reviews,23.97,3,0,0,0,No,"works well to keep slug out of my garden. no issues with snails that i ever saw. turns into a fuzzy, moldie nuggets after getting wet in my vegetable boxes.",2022-06-01,30,positive,,efficient,effective,,0.9981284737586975,,"('', 'efficient', 'effective', '', '')"
377,Garden,14590,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-24T00:00:00,2021,6,25,I dont know if this works or not. I thought...,"I dont know if this works or not. I thought slugs was eating my plant but whatever it is, is still eating my plant its practically dead. N funny enough I also bought the plant from Home Depot.",organic reviews,7.64,2,0,0,0,No,"i dont know if this works or not. i thought slugs was eating my plant but whatever it is, is still eating my plant its practically dead. n funny enough i also bought the plant from home depot.",2021-06-24,38,negative,,,,,0.5870776772499084,other,"('', '', '', '', 'other')"
378,Garden,5364,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-09-19T00:00:00,2021,9,37,Honestly- there is no Snail & Slug bait... only one designed to kill!,"Have tried so-called organic Snail & Slug ""bait"" which is absolutely BS! These are nothing more than mineral salts which kill snails and slugs much the way that ""salt"" (sodium chloride) kills them by literally draining their predominantly mucous-membrane bodies of moisture. In other words they suffer a death similar to the horror movie (I will not mention the name here) where a person was drained completely of bodily fluids in a matter of seconds like some kind of Vampire attack.Metaldehyde which is the primary ""snail & slug"" killer ingredient may be toxic to any mammal ingesting it should applied with a product such as ""Critter Out"" or other Dog, Cat, Rat etc. repellent as pets may find the Corrys pellets a bit appetizing.This has been the most effective way to control Mollusca species! Of course extra care must be taken if there are pets with access to the treated area! Repellants will definitely help!At least one product promoted as ""Snail Bait"" is actually most desirable by mammals. I have applied what should have been sufficient to kill any snails or slugs coming in contact only to find almost all the granules gone! Iron sulfate which is the primary ingredient ends up being little more than a ""fertilizer""...especially with regular watering.I advise: Apply this product with care! Although snails and slugs can be incredibly TOXIC to the garden Metaldehyde products can end up very toxic to our pets and wildlife.",organic reviews,11.96,4,0,0,2,No,"have tried so-called organic snail & slug ""bait"" which is absolutely bs! these are nothing more than mineral salts which kill snails and slugs much the way that ""salt"" (sodium chloride) kills them by literally draining their predominantly mucous-membrane bodies of moisture. in other words they suffer a death similar to the horror movie (i will not mention the name here) where a person was drained completely of bodily fluids in a matter of seconds like some kind of vampire attack.metaldehyde which is the primary ""snail & slug"" killer ingredient may be toxic to any mammal ingesting it should applied with a product such as ""critter out"" or other dog, cat, rat etc. repellent as pets may find the corrys pellets a bit appetizing.this has been the most effective way to control mollusca species! of course extra care must be taken if there are pets with access to the treated area! repellants will definitely help!at least one product promoted as ""snail bait"" is actually most desirable by mammals. i have applied what should have been sufficient to kill any snails or slugs coming in contact only to find almost all the granules gone! iron sulfate which is the primary ingredient ends up being little more than a ""fertilizer""...especially with regular watering.i advise: apply this product with care! although snails and slugs can be incredibly toxic to the garden metaldehyde products can end up very toxic to our pets and wildlife.",2021-09-19,240,negative,cost,,,,0.7927411794662476,,"('cost', '', '', '', '')"
379,Garden,79103,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-04-01T00:00:00,2022,4,13,Slugs,Cant see where it is working on my problem,organic reviews,13.97,2,0,0,0,No,cant see where it is working on my problem,2022-04-01,9,negative,,,,,0.17186635732650757,other,"('', '', '', '', 'other')"
380,Garden,68073,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-06-24T00:00:00,2021,6,25,Prevention better than hard work,"Corrys miss b ware is great on roofs and walkways. Spent so much time cleaning moss away, prevention is better than hard work.  This review was collected as part of a promotion, and the opinions are my own.",organic reviews,12.88,5,0,0,0,Yes,"corrys miss b ware is great on roofs and walkways. spent so much time cleaning moss away, prevention is better than hard work.  this review was collected as part of a promotion, and the opinions are my own.",2021-06-24,39,positive,,,effective,,0.9371892809867859,,"('', '', 'effective', '', '')"
381,Garden,141462,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-08T00:00:00,2022,6,23,Works great!,"Snails and slugs constantly try to eat my flowers, these pellets work like a charm!",syndicated reviews,7.97,5,0,0,0,No,"snails and slugs constantly try to eat my flowers, these pellets work like a charm!",2022-06-08,15,positive,,efficient,effective,,0.9981417059898376,,"('', 'efficient', 'effective', '', '')"
