,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient
26825,Garden,142757,Smart Seed Sun & Shade Southern Mixture 20lb bag,http://www.homedepot.com/p/314933301,Homedepot,Pennington Grass,314933322,314933301,Yes,2022-06-07T00:00:00,2022,6,23,Time Will Tell,"[This review was collected as part of a promotion.] This one is a bit trickier to review. Received a sample to use and review, but havent had a chance to fully see the results. Seeds are sprouting, and assume all will be good. Seed went down easy and sprouted fast.",syndicated reviews,53.89,5,0,0,0,Yes,"[this review was collected as part of a promotion.] this one is a bit trickier to review. received a sample to use and review, but havent had a chance to fully see the results. seeds are sprouting, and assume all will be good. seed went down easy and sprouted fast.",6/7/2022,50,,,,,
21902,Garden,133829,Sevin Ready to Use 5% Dust 1 lb. ,https://www.homedepot.com/p/Sevin-3-lbs-Ready-to-Use-Garden-Insect-Killer-Dust-100539964/316708109,Homedepot,GardenTech,316708103,100539964,Yes,2022-05-17T00:00:00,2022,5,20,Sevin Insect Killer Dust,"[This review was collected as part of a promotion.] I sprinkled the amount suggested in my newly growing garden to keep pests at bay early on. So far, I have not seen bugs attempt to eat any of my tomato or lettuce leaves and I hope this prevents them from even being born. I did use this also on the red fire ants hill and I think this killed them. I would recommend this product.",syndicated reviews,9.98,4,0,0,0,Yes,"[this review was collected as part of a promotion.] i sprinkled the amount suggested in my newly growing garden to keep pests at bay early on. so far, i have not seen bugs attempt to eat any of my tomato or lettuce leaves and i hope this prevents them from even being born. i did use this also on the red fire ants hill and i think this killed them. i would recommend this product.",5/17/2022,75,,,,,
3338,Garden,31725,Pennington Premium Black Oil Sunflower Bird Seed,http://www.homedepot.com/p/t/312026400,Homedepot,Pennington Bird,312026400,312026381,Yes,2021-08-08T00:00:00,2021,8,31,Dont buy this via curbside pickup,"This is decent quality seed, but if you buy this via curbside pickup, theyll try to put 10 lb bags in your trunk instead of 20 lb bags, and hope you dont notice.",organic reviews,0,5,0,0,0,No,"this is decent quality seed, but if you buy this via curbside pickup, theyll try to put 10 lb bags in your trunk instead of 20 lb bags, and hope you dont notice.",8/8/2021,33,,,,,
3810,Garden,37857,Smart Seed Dense Shade Mixture 3lb bag,http://www.homedepot.com/p/t/314933301,Homedepot,Pennington Grass,314933301,314933301,Yes,2021-10-15T00:00:00,2021,10,41,Nice selection in the Pennington brand,Nice option for our needs,organic reviews,13.98,5,0,0,0,No,nice option for our needs,10/15/2021,5,,,,,
19738,Garden,131274,"Pennington Smart Patch Bermudagass Mix, 10 lb",http://www.homedepot.com/p/317713416,Homedepot,Pennington Grass,317713422,317713416,Yes,2022-05-20T00:00:00,2022,5,20,Lush Green Grass,[This review was collected as part of a promotion.] Pennington Smart Patch Bermudagrass Mix was an easy product to use on my lawn to treat areas where my pets had killed my grass. The instructions for use were easy to use and understand. The grass grew back in from this mix lush and green. Very happy with the results this product gave my lawn from pets usage. Definitely recommend giving it a try.,syndicated reviews,28.97,5,0,0,0,Yes,[this review was collected as part of a promotion.] pennington smart patch bermudagrass mix was an easy product to use on my lawn to treat areas where my pets had killed my grass. the instructions for use were easy to use and understand. the grass grew back in from this mix lush and green. very happy with the results this product gave my lawn from pets usage. definitely recommend giving it a try.,5/20/2022,73,,,,,
1903,Garden,14996,AMDRO Ant Block Home Perimeter Ant Bait 24oz,http://www.homedepot.com/p/t/100598633,Homedepot,Amdro,100598633,100598633,Yes,2021-10-17T00:00:00,2021,10,41,No more ants - inside and outside....,No more ants - inside and outside.,organic reviews,14.47,5,0,0,0,No,no more ants - inside and outside.,10/17/2021,7,,,,,
27788,Garden,143723,Sevin Insect Killer Ready to Use,https://www.lowes.com/pd/Sevin-Sevin-Insect-Killer-1-Gallon-RTU-Lambda/5005469013,Lowes,GardenTech,5005469013,5005469013,No,2022-06-11T00:00:00,2022,6,23,Very Helpful Product,[This review was collected as part of a promotion.] The GardenTech Sevin Insect Killer was wonderful at getting rid of insects and not killing or hurting our garden area and around the perimeter of our home. Very pleased overall with the effectiveness and how quickly we saw a reduction in the insects. It did not take many times of spraying to get the desired result,syndicated reviews,16.02,5,0,0,0,Yes,[this review was collected as part of a promotion.] the gardentech sevin insect killer was wonderful at getting rid of insects and not killing or hurting our garden area and around the perimeter of our home. very pleased overall with the effectiveness and how quickly we saw a reduction in the insects. it did not take many times of spraying to get the desired result,6/11/2022,65,,,,,
25152,Garden,141084,"Pennington Smart Patch Bermudagass Mix, 30 lb",http://www.homedepot.com/p/317713416,Homedepot,Pennington Grass,317713429,317713416,Yes,2022-06-22T00:00:00,2022,6,25,I used this last year and again this year. The...,I used this last year and again this year. The seeds are really slow to germinate maybe because it is cooler in the Pacific NW.   Probability half or less germinate.,organic reviews,0,3,0,0,0,No,i used this last year and again this year. the seeds are really slow to germinate maybe because it is cooler in the pacific nw.   probability half or less germinate.,6/22/2022,32,,,,,
2891,Garden,27267,Kentucky 31 Tall Fescue 20lb bag,http://www.homedepot.com/p/t/314933308,Homedepot,Pennington Grass,314933308,306924565,Yes,2021-11-02T00:00:00,2021,11,44,I put this down probably 2 weeks ago and Im...,I put this down probably 2 weeks ago and Im still waiting for the seed to take hold,organic reviews,33.61,3,0,0,0,No,i put this down probably 2 weeks ago and im still waiting for the seed to take hold,11/2/2021,18,,,,,
14845,Garden,90129,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corry's,203636434,203636436,Yes,2022-04-14T00:00:00,2022,4,15,Works,This is an old time product my grandpa always used and Im 57. It works great and  It is ok to use if you have dogs or cats.,organic reviews,13.97,5,0,0,0,No,this is an old time product my grandpa always used and im 57. it works great and  it is ok to use if you have dogs or cats.,4/14/2022,29,,,,,
10459,Garden,72051,Smart Seed Perennial Rye Blend 3lb bag,https://www.amazon.com/dp/B08QRPPGDV,Amazon,Pennington Grass,B08QRPPGDV,B08QRPPGDV,No,2022-01-04T00:00:00,2022,1,1,This is the one!,"I did a lot of research on Ryegrass seeds . I decided on the Pennington brand since being in the South I have had great experience with this company. I planted the seed about a month ago and and this is one of the best cover crops I have ever had. You see, it has the right amount of fertilizer mixed in and it works. Buy it, this is a good company making a great product.",organic reviews,12.98,5,0,0,1,No,"i did a lot of research on ryegrass seeds . i decided on the pennington brand since being in the south i have had great experience with this company. i planted the seed about a month ago and and this is one of the best cover crops i have ever had. you see, it has the right amount of fertilizer mixed in and it works. buy it, this is a good company making a great product.",1/4/2022,76,,,,,
10185,Garden,70882,Pennington Select Black Oil Sunflower Seed 40lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-40-lb-Bag/46855890?selected=true,Walmart,Pennington Bird,46855890,44496029,Yes,2021-12-11T00:00:00,2021,12,49,pleased with purchase,I was pleased as always with my purchase. My order is delivered right to the front door. Cant get better than that.,organic reviews,24.98,5,0,0,0,No,i was pleased as always with my purchase. my order is delivered right to the front door. cant get better than that.,12/11/2021,22,,,,,
4130,Garden,49523,"Pennington Smart Patch Sun & Shade Mix, 5 lb Jug",http://www.homedepot.com/p/t/317713416,Homedepot,Pennington Grass,317713416,317713416,No,2021-11-01T00:00:00,2021,11,44,Works great.,[This review was collected as part of a promotion.] We have a very patchy yard and its rained a lot lately. We also have dogs that dig up our lawn and the grass has just never bounced back with my yard being covered part sun and part shade. I asked my husband to try this yard patch just to see if it would work and it worked amazing! Its actually grown back faster than other lawn seed and patch we have used.,syndicated reviews,0,5,0,0,0,Yes,[this review was collected as part of a promotion.] we have a very patchy yard and its rained a lot lately. we also have dogs that dig up our lawn and the grass has just never bounced back with my yard being covered part sun and part shade. i asked my husband to try this yard patch just to see if it would work and it worked amazing! its actually grown back faster than other lawn seed and patch we have used.,11/1/2021,82,,,,,
10270,Garden,70967,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.walmart.com//ip/Amdro-Ant-Block-Home-Perimeter-Ant-Bait-and-Ant-Killer-24-Ounce/16795323?selected=true,Walmart,Amdro,16795323,16795323,No,2021-12-14T00:00:00,2021,12,50,,I love his producthowever it was placed in a bag with my food!Not very safe.,organic reviews,14.47,1,0,0,0,No,i love his producthowever it was placed in a bag with my food!not very safe.,12/14/2021,15,,,,,
2056,Garden,17432,Pennington Epsom Salt 7lb resealable bag,http://www.homedepot.com/p/t/202246374,Homedepot,Pennington Fertilizer,202246374,202246374,No,2021-06-10T00:00:00,2021,6,23,"No regrets, worth the money....","No regrets, worth the money.",organic reviews,9.48,5,0,0,0,No,"no regrets, worth the money.",6/10/2021,5,,,,,
14256,Garden,80060,MOSS OUT! For Lawns 40 lb Granules,http://www.homedepot.com/p/100598516,Homedepot,Moss Out,204766696,100598516,Yes,2022-04-05T00:00:00,2022,4,14,It did not kill any of the moss on my...,It did not kill any of the moss on my lawn. I purchased two bags. Spread the moss killer and wet the lawn but it didnt do much.,organic reviews,22.48,1,0,0,0,No,it did not kill any of the moss on my lawn. i purchased two bags. spread the moss killer and wet the lawn but it didnt do much.,4/5/2022,28,,,,,
10132,Garden,70829,MOSS OUT! Plus Fertilizer For Lawns 20-0-5 20 lb Granules ,https://www.walmart.com//ip/Lilly-Miller-Moss-Out-Plus-20-0-5-Lawn-Food-Fertilizer-20-lb/46855919?selected=true,Walmart,Moss Out,46855919,46855919,No,2021-12-10T00:00:00,2021,12,49,"Great product, hard to judge in my climate right now","[This review was collected as part of a promotion.] I received the moss out plus fertilizer complementary as a free sample from influenster, and was super excited to try it. it does a good job, granted i was trying it in a cold weather climate and so that makes it a little difficult to judge at the moment. I really wish I would have received one of the moss out products that doesnt have an added fertilizer since most of my moss is in our rock beds and flower beds. either way worked well. Will be looking into other products from this brand to deal with the moss in the rocks and flower beds around my house",organic reviews,21.84,4,0,0,0,Yes,"[this review was collected as part of a promotion.] i received the moss out plus fertilizer complementary as a free sample from influenster, and was super excited to try it. it does a good job, granted i was trying it in a cold weather climate and so that makes it a little difficult to judge at the moment. i really wish i would have received one of the moss out products that doesnt have an added fertilizer since most of my moss is in our rock beds and flower beds. either way worked well. will be looking into other products from this brand to deal with the moss in the rocks and flower beds around my house",12/10/2021,117,,,,,
