,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,efficient,effective,cost,ease of use,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,align_type,other_m
366,Garden,140024,MOSS OUT! For Lawns 20 lb Granules,https://www.amazon.com.com/dp/B0015HZIT0,Amazon,MossOut,B0015HZIT0,B0015HZIT0,No,2022-06-17 0:00:00,2022,6,24,Works well,"If you follow the instructions this product will work as stated, if you have a major moss issue, such as I had you may need to re-treat, I keep some product on hand for spot treatments in the really shaded areas of my yard. Would recommend",organic reviews,22.48,5,0,0,0,No,"if you follow the instructions this product will work as stated, if you have a major moss issue, such as i had you may need to re-treat, i keep some product on hand for spot treatments in the really shaded areas of my yard. would recommend",2022-06-17,46,,0.0,0.0,0.0,0.0,positive,,,effective,,0.9737058877944946,"('', '', 'effective', '', 'effective')",
367,Garden,9831,MOSS OUT! For Lawns Liquid 1 Gallon Liquid Concentrate,http://www.homedepot.com/p/t/100138813,Homedepot,MossOut,100138813,100138813,Yes,2021-08-14 0:00:00,2021,8,32,It works.  Takes more than 3 hours....,It works.  Takes more than 3 hours.,organic reviews,15.47,4,0,0,0,No,it works.  takes more than 3 hours.,2021-08-14,8,,0.0,0.0,0.0,0.0,positive,,,effective,,0.994077742099762,"('', '', 'effective', '', 'effective')",
368,Garden,110100,MOSS OUT! Plus Fertilizer For Lawns 20-0-5 20 lb Granules,http://www.homedepot.com/p/203419243,Homedepot,MossOut,203419243,203419243,No,2022-05-05 0:00:00,2022,5,18,Use this for our lawn maintenance...,Use this for our lawn maintenance,organic reviews,18.48,5,0,0,0,No,use this for our lawn maintenance,2022-05-05,6,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,ease of use,0.9808685779571533,"('', 'efficient', 'effective', 'ease of use', 'effective')",
369,Garden,130325,MOSS OUT! For Lawns 40 lb Granules,http://www.homedepot.com/p/100598516,Homedepot,MossOut,204766696,100598516,Yes,2022-05-15 0:00:00,2022,5,19,Great moss killer,kills moss completely after first application. 1 and 1/2 months later moss is still dead.,organic reviews,22.48,5,0,0,0,No,kills moss completely after first application. 1 and 1/2 months later moss is still dead.,2022-05-15,15,,0.0,0.0,0.0,0.0,negative,cost,efficient,effective,,0.9970642924308777,"('cost', 'efficient', 'effective', '', 'effective')",
370,Garden,131504,MOSS OUT! For Lawns Liquid 32 oz. Ready To Spray,http://www.homedepot.com/p/100138813,Homedepot,MossOut,100484121,100138813,Yes,2022-05-19 0:00:00,2022,5,20,Works per instructions.  Visible results within minutes.  Total...,Works per instructions.  Visible results within minutes.  Total moss annihilation the next 24-48 hours.  Rake out all of the dead moss to allow your lawn to breath new life.,organic reviews,14.36,5,0,0,0,No,works per instructions.  visible results within minutes.  total moss annihilation the next 24-48 hours.  rake out all of the dead moss to allow your lawn to breath new life.,2022-05-19,32,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,ease of use,0.9980230927467346,"('', 'efficient', 'effective', 'ease of use', 'effective')",
371,Garden,70738,MOSS OUT! Spot Treater For Lawns & Flower Beds 5 lb Granules,https://www.lowes.com/pd/Moss-Out-Moss-Out-Spot-Treater-Canister-5lb/5000207593,Lowes,MossOut,5000207593,5000207593,No,2021-12-03 0:00:00,2021,12,48,so / so,[This review was collected as part of a promotion.] I am so so about the moss out. First it works really well removing moss from my grass. Even makes it look greener. BUT it leaves a weird brown residue. Its light brown like the product color but its a weird thin layer that looks funky. Its a toss up. Def removes moss so thats what its meant to do.,syndicated reviews,12.97,5,0,0,0,Yes,[this review was collected as part of a promotion.] i am so so about the moss out. first it works really well removing moss from my grass. even makes it look greener. but it leaves a weird brown residue. its light brown like the product color but its a weird thin layer that looks funky. its a toss up. def removes moss so thats what its meant to do.,2021-12-03,69,,0.0,0.0,0.0,0.0,positive,,,effective,,0.9705579280853271,"('', '', 'effective', '', 'effective')",
372,Garden,804,MOSS OUT! For Lawns 20 lb Granules,https://www.amazon.com/dp/B0015HZIT0,Amazon,MossOut,B0015HZIT0,B0015HZIT0,No,2021-06-08 0:00:00,2021,6,23,Excellent service.,Excellent value and service - easy to handle and spread - it does what it says.,organic reviews,14.97,5,0,0,0,No,excellent value and service - easy to handle and spread - it does what it says.,2021-06-08,16,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9990857243537903,"('', 'efficient', 'effective', 'ease of use', 'effective')",
373,Garden,79050,MOSS OUT! For Lawns 20 lb Granules,http://www.homedepot.com/p/100598516,Homedepot,MossOut,100598516,100598516,No,2022-04-01 0:00:00,2022,4,13,Works well to kill moss in my yard. Care needed...,Works well to kill moss in my yard. Care needed when applying since the iron in the produce significantly adds rust marks to concrete and walkways,organic reviews,19.99,4,0,0,1,No,works well to kill moss in my yard. care needed when applying since the iron in the produce significantly adds rust marks to concrete and walkways,2022-04-01,26,,0.0,0.0,0.0,0.0,neutral,,,effective,,0.994479775428772,"('', '', 'effective', '', 'effective')",
374,Garden,9640,MOSS OUT! For Roofs & Walks Concentrate 54oz,http://www.homedepot.com/p/t/100598510,Homedepot,MossOut,100598510,100598510,No,2021-11-12 0:00:00,2021,11,45,amazing!,"[This review was collected as part of a promotion.] this product is amazing! we have moss on our patio and we applied this and saw ""permanent"" removal after 2-3 applications. will definitely become a staple!",syndicated reviews,0.0,5,0,0,0,Yes,"[this review was collected as part of a promotion.] this product is amazing! we have moss on our patio and we applied this and saw ""permanent"" removal after 2-3 applications. will definitely become a staple!",2021-11-12,35,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9992098808288574,"('', 'efficient', 'effective', 'ease of use', 'effective')",
375,Garden,70665,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.lowes.com/pd/Moss-Out-27-oz-Moss-Control/3804579,Lowes,MossOut,3804579,3804579,No,2021-12-23 0:00:00,2021,12,51,Moss Out,"[This review was collected as part of a promotion.] I didnt realize there was such a product for homes. Its a great product, quite promising! Its quite easy to use. I look forward to spring with clear and clean grounds.",syndicated reviews,16.78,4,0,0,0,Yes,"[this review was collected as part of a promotion.] i didnt realize there was such a product for homes. its a great product, quite promising! its quite easy to use. i look forward to spring with clear and clean grounds.",2021-12-23,40,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.994798481464386,"('', 'efficient', 'effective', 'ease of use', 'ease of use')",
376,Garden,13683,MOSS OUT! For Lawns Liquid 32 oz. Ready To Spray,http://www.homedepot.com/p/t/100484121,Homedepot,MossOut,100484121,100138813,Yes,2021-11-11 0:00:00,2021,11,45,"At first it didnt appear to , took a couple...","At first it didnt appear to , took a couple of days. Then raked up all the blackened moss and grass looked great . Intend to use on another section of the lawn in the spring",organic reviews,0.0,4,0,0,0,No,"at first it didnt appear to , took a couple of days. then raked up all the blackened moss and grass looked great . intend to use on another section of the lawn in the spring",2021-11-11,36,,0.0,0.0,0.0,0.0,positive,,,effective,,0.9630177617073059,"('', '', 'effective', '', 'effective')",
377,Garden,10497,MOSS OUT! For Lawns 20 lb Granules,http://www.homedepot.com/p/t/100598516,Homedepot,MossOut,100598516,100598516,No,2021-07-08 0:00:00,2021,7,27,Kills moss instantly spread by hand and water....,Kills moss instantly spread by hand and water.,organic reviews,18.97,5,0,0,0,No,kills moss instantly spread by hand and water.,2021-07-08,8,,0.0,0.0,0.0,0.0,negative,,efficient,effective,ease of use,0.9972039461135864,"('', 'efficient', 'effective', 'ease of use', 'effective')",
378,Garden,90108,MOSS OUT! For Lawns Liquid 32 oz. Ready To Spray,http://www.homedepot.com/p/100138813,Homedepot,MossOut,100484121,100138813,Yes,2022-04-13 0:00:00,2022,4,15,No moss,Worked quickly and effectively,organic reviews,0.0,5,0,0,0,No,worked quickly and effectively,2022-04-13,4,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9985801577568054,"('', 'efficient', 'effective', 'ease of use', 'efficient')",
379,Garden,70252,MOSS OUT! Spot Treater For Lawns & Flower Beds 5 lb Granules,https://www.homedepot.com/p/Moss-Out-5-lbs-Moss-Out-Ready-to-Use-Moss-Killer-Lawn-Granules-100543551/314752274,Homedepot,MossOut,314752274,314752274,No,2021-12-19 0:00:00,2021,12,50,not able to use,[This review was collected as part of a promotion.] I wish Ive couldve been able to use this however I have no moss in any flowerbeds or my lawn. I only have moss on my roof and I do not think that I would have been able to use this on my roof. Pretty sure when I did the survey for this I clicked I only had moss on my roof.?,syndicated reviews,14.97,3,0,0,0,Yes,[this review was collected as part of a promotion.] i wish ive couldve been able to use this however i have no moss in any flowerbeds or my lawn. i only have moss on my roof and i do not think that i would have been able to use this on my roof. pretty sure when i did the survey for this i clicked i only had moss on my roof.?,2021-12-19,71,,0.0,0.0,0.0,0.0,negative,,,,,0.6842921376228333,"('', '', '', '', 'cost')",other
380,Garden,36697,MOSS OUT! Spot Treater For Lawns & Flower Beds 5 lb Granules,http://www.homedepot.com/p/t/314752274,Homedepot,MossOut,314752274,314752274,No,2021-07-24 0:00:00,2021,7,29,It removed  the moss but also much of the...,It removed  the moss but also much of the grass we were trying to help!,organic reviews,14.97,1,0,0,0,No,it removed  the moss but also much of the grass we were trying to help!,2021-07-24,16,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9906748533248901,"('', 'efficient', 'effective', '', 'effective')",
381,Garden,66759,MOSS OUT! Plus Fertilizer For Lawns 20-0-5 20 lb Granules,https://www.walmart.com//ip/Lilly-Miller-Moss-Out-Plus-20-0-5-Lawn-Food-Fertilizer-20-lb/46855919?selected=true,Walmart,MossOut,46855919,46855919,No,2021-11-17 0:00:00,2021,11,46,Seems to work!,[This review was collected as part of a promotion.] I have a moss problem in my back yard and it makes it squishy and wet toward the back of my lawn all year. I used this on the area and it started killing the moss pretty quickly. I noticed it gave my grass a bit of a boost and it was greener around the area where I used it. I would recommend this to anyone with a moss problem. I will use it again on problem areas when moss pops up and hopefully it will last at keeping the moss away and allowing the area to dry out.,organic reviews,22.97,4,0,0,0,Yes,[this review was collected as part of a promotion.] i have a moss problem in my back yard and it makes it squishy and wet toward the back of my lawn all year. i used this on the area and it started killing the moss pretty quickly. i noticed it gave my grass a bit of a boost and it was greener around the area where i used it. i would recommend this to anyone with a moss problem. i will use it again on problem areas when moss pops up and hopefully it will last at keeping the moss away and allowing the area to dry out.,2021-11-17,108,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,,0.9994956851005554,"('', 'efficient', 'effective', '', 'effective')",
382,Garden,78047,MOSS OUT! Plus Fertilizer For Lawns 20-0-5 20 lb Granules,http://www.homedepot.com/p/203419243,Homedepot,MossOut,203419243,203419243,No,2022-03-22 0:00:00,2022,3,12,It was rock hard and I had to return itIt...,It was rock hard and I had to return itIt was annoying to have to do this,organic reviews,18.48,1,0,0,0,No,it was rock hard and i had to return itit was annoying to have to do this,2022-03-22,17,,0.0,0.0,0.0,0.0,negative,cost,,,,0.8848317861557007,"('cost', '', '', '', 'cost')",
383,Garden,70732,MOSS OUT! Spot Treater For Lawns & Flower Beds 5 lb Granules,https://www.lowes.com/pd/Moss-Out-Moss-Out-Spot-Treater-Canister-5lb/5000207593,Lowes,MossOut,5000207593,5000207593,No,2021-12-23 0:00:00,2021,12,51,Quick and efficient,"[This review was collected as part of a promotion.] I used this product on my lawn and driveway and it worked great, moss disappeared! I really liked and recommend! Thanks for the opportunity!",syndicated reviews,12.97,5,0,0,0,Yes,"[this review was collected as part of a promotion.] i used this product on my lawn and driveway and it worked great, moss disappeared! i really liked and recommend! thanks for the opportunity!",2021-12-23,33,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.998430073261261,"('', 'efficient', 'effective', 'ease of use', 'effective')",
