,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,sentiment,efficient,effective,cost,ease of use,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,align_type,other_m
326,Garden,74334,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 8 qt. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-8-qt-Bag/114494649?selected=true,Walmart,ExpertGardener,114494649,112490018,Yes,2022-02-25 0:00:00,2022,2,8,Serves its purpose for good price,"I remember buying this brand few years ago. We planted some lettuces, cilantro, and spinach and they all grew well. The crops produced the entire year, and it was worth it. 10/10 I would recommend it. Just make sure to not leave it open for too long, or it will attract bugs.I received product reimbursement in exchange for my honest review.",organic reviews,3.93,5,0,0,0,No,"i remember buying this brand few years ago. we planted some lettuces, cilantro, and spinach and they all grew well. the crops produced the entire year, and it was worth it. 10/10 i would recommend it. just make sure to not leave it open for too long, or it will attract bugs.i received product reimbursement in exchange for my honest review.",2022-02-25,,0.0,0.0,0.0,0.0,positive,cost,,effective,,0.9632688164710999,"('cost', '', 'effective', '', '')",
327,Garden,68122,Expert Gardener Sun & Shade Grass Seed Northern Mix; 3 lb.,https://www.walmart.com//ip/Expert-Gardener-Sun-Shade-Grass-Seed-Northern-Mix-3-lb/165611032?selected=true,Walmart,ExpertGardener,165611032,108037091,Yes,2021-10-25 0:00:00,2021,10,43,Not Happy,Not happy to find it contained alot of annual seed,organic reviews,7.97,2,0,0,0,No,not happy to find it contained alot of annual seed,2021-10-25,,0.0,0.0,0.0,0.0,negative,,,,,0.6112061142921448,"('', '', '', '', 'other')",other
328,Garden,68089,Expert Gardener Sun & Shade Grass Seed Southern Mix; 7 lb.,https://www.walmart.com/ip/Expert-Gardener-Sun-Shade-Grass-Seed-Southern-Mix-7-lb/484325100,Walmart,ExpertGardener,484325100,274168974,No,2021-07-25 0:00:00,2021,7,29,"nice, but not a year grass type","it was growing in cool weather then it died in July hot weather, gone north Florida is still too hot in these months, I like the grass in cool weather",organic reviews,14.96,5,0,0,0,No,"it was growing in cool weather then it died in july hot weather, gone north florida is still too hot in these months, i like the grass in cool weather",2021-07-25,,0.0,0.0,0.0,0.0,neutral,,,,,0.6765996217727661,"('', '', '', '', 'other')",other
329,Garden,67708,"Expert Gardener Tomato & Vegetable Garden Plant Food Fertilizer 12-10-5, 10 lbs.",https://www.walmart.com//ip/Expert-Gardener-Tomato-Vegetable-Garden-Plant-Food-Fertilizer-12-10-5-10-lbs/381276552?selected=true,Walmart,ExpertGardener,381276552,920467930,No,2021-07-14 0:00:00,2021,7,28,"Healthy, speedy and fun to watch the plants grow!","It works! Eating salads and summer squash now, and cucumbers and tomatioes will soon be ready!Exper and easy and keeps us healthy.",organic reviews,9.92,5,0,0,0,No,"it works! eating salads and summer squash now, and cucumbers and tomatioes will soon be ready!exper and easy and keeps us healthy.",2021-07-14,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9986971020698547,"('', 'efficient', 'effective', 'ease of use', '')",
330,Garden,74378,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112490018,Yes,2022-02-22 0:00:00,2022,2,8,Great product!,The soil is moist and soft. I have bought several bags of this product before and it feeds perfectly. It retains moisture. This is great for my indoor plants. I will definitely be buying again. I received product reimbursement in exchange for my honest review.,organic reviews,7.48,5,0,0,0,No,the soil is moist and soft. i have bought several bags of this product before and it feeds perfectly. it retains moisture. this is great for my indoor plants. i will definitely be buying again. i received product reimbursement in exchange for my honest review.,2022-02-22,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9971636533737183,"('cost', 'efficient', 'effective', 'ease of use', '')",
331,Garden,150562,"Expert Gardener Evergreen, Tree & Shrub Plant Food Fertilizer 16-4-8; 10 lbs.",https://www.walmart.com//ip/Expert-Gardener-Evergreen-Tree-Shrub-Plant-Food-Fertilizer-16-4-8-10-lbs/851750937?selected=true,Walmart,ExpertGardener,851750937,949719352,Yes,2022-06-28 0:00:00,2022,6,26,No opinion yet.,"Arrived in very timely manner. Just used for the first time, so havent seen results. Hoping for the best!",organic reviews,9.26,5,0,0,0,No,"arrived in very timely manner. just used for the first time, so havent seen results. hoping for the best!",2022-06-28,,0.0,0.0,0.0,0.0,positive,,efficient,,,0.8566323518753052,"('', 'efficient', '', '', '')",
332,Garden,74333,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 8 qt. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-8-qt-Bag/114494649?selected=true,Walmart,ExpertGardener,114494649,112490018,Yes,2022-02-23 0:00:00,2022,2,8,Just ok,"This is an ok potting mix. Its a little less expensive than other potting soil mixes, but it also has more tiny wood chips in the mix than others. I guess its a little lesson in getting what you pay for. I received product reimbursement in exchange for my honest review.",organic reviews,3.93,3,0,0,0,No,"this is an ok potting mix. its a little less expensive than other potting soil mixes, but it also has more tiny wood chips in the mix than others. i guess its a little lesson in getting what you pay for. i received product reimbursement in exchange for my honest review.",2022-02-23,,0.0,0.0,0.0,0.0,positive,cost,,effective,,0.964984118938446,"('cost', '', 'effective', '', '')",
333,Garden,90607,"Expert Gardener Kwik Grass, Fast Establishing Temporary Grass Seed Mixture; 3 lb.",https://www.walmart.com//ip/Expert-Gardener-Kwik-Grass-Fast-Establishing-Temporary-Grass-Seed-Mixture-3-lb/285686968?selected=true,Walmart,ExpertGardener,285686968,285686968,No,2022-04-15 0:00:00,2022,4,15,Do not buy if you want plain grass seed,Horrible product! Stained everything green even my hands no indication of this color on bag,organic reviews,5.97,1,0,0,0,No,horrible product! stained everything green even my hands no indication of this color on bag,2022-04-15,,0.0,0.0,0.0,0.0,negative,cost,,,,0.8962090611457825,"('cost', '', '', '', '')",
334,Garden,67513,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112490018,Yes,2021-06-26 0:00:00,2021,6,25,Bag filled with mulch instead of soil.,Bought a bag of this today to put in my indoor pots and I was very disappointed to see that the bag was filled with mulch. There is almost no soil whatsoever. This must have been the remains of a poorly mixed batch and. Going back and Im going back to Miracle Grow (I tried this to try and support the smaller business). Im sure their mix is good but the current batch at my Walmart may be just a few bags of this mulch instead of the soil.,organic reviews,9.97,1,0,0,0,No,bought a bag of this today to put in my indoor pots and i was very disappointed to see that the bag was filled with mulch. there is almost no soil whatsoever. this must have been the remains of a poorly mixed batch and. going back and im going back to miracle grow (i tried this to try and support the smaller business). im sure their mix is good but the current batch at my walmart may be just a few bags of this mulch instead of the soil.,2021-06-26,,0.0,0.0,0.0,0.0,negative,cost,,,,0.9010840654373169,"('cost', '', '', '', '')",
335,Garden,150232,"Expert Gardener All-Purpose Water Soluble Plant Food Fertilizer, 5 lb. Box",https://www.walmart.com//ip/Expert-Gardener-All-Purpose-Water-Soluble-Plant-Food-Fertilizer-5-lb-Box/138006473?selected=true,Walmart,ExpertGardener,138006473,138006473,Yes,2022-05-23 0:00:00,2022,5,21,Great for all plants,"I love this, I use it on all my plants, and flowers, even the fruit and veggies, everything is happy and growing big and full, definitely recommend it.",organic reviews,7.98,5,0,0,0,No,"i love this, i use it on all my plants, and flowers, even the fruit and veggies, everything is happy and growing big and full, definitely recommend it.",2022-05-23,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9983491897583008,"('', 'efficient', 'effective', 'ease of use', '')",
336,Garden,74357,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 8 qt. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-8-qt-Bag/114494649?selected=true,Walmart,ExpertGardener,114494649,112490018,Yes,2022-02-23 0:00:00,2022,2,8,The Perfect Potting Mix!,"I love Expert Gardeners Potting Mix. I am increasing the size of our garden this year and wanted to include more of a container garden for smaller edible vegetables. I picked up Expert Gardeners Potting Mix because I know my plants grow better with it. I really like that if I dont see results there is a money back guarantee, but I know I wont have to use it! The guide on the back is so helpful for those who are learning to have a green thumb!  I received product reimbursement in exchange for my honest review.",organic reviews,3.93,5,0,0,0,No,"i love expert gardeners potting mix. i am increasing the size of our garden this year and wanted to include more of a container garden for smaller edible vegetables. i picked up expert gardeners potting mix because i know my plants grow better with it. i really like that if i dont see results there is a money back guarantee, but i know i wont have to use it! the guide on the back is so helpful for those who are learning to have a green thumb!  i received product reimbursement in exchange for my honest review.",2022-02-23,,0.0,0.0,0.0,0.0,positive,cost,,effective,ease of use,0.7327714562416077,"('cost', '', 'effective', 'ease of use', '')",
337,Garden,72739,Expert Gardener Citrus Plant Food Fertilizer 6-4-6; 10 lbs.,https://www.walmart.com//ip/Expert-Gardener-Citrus-Plant-Food-Fertilizer-6-4-6-10-lbs/587336041?selected=true,Walmart,ExpertGardener,587336041,870632402,Yes,2022-01-29 0:00:00,2022,1,4,Great Affordable Citrus Tree Food,I like the Expert Gardener Citrus Food. It is affordable and great for the citrus season starting right now. I received product reimbursement in exchange for my honest review.,organic reviews,9.26,5,0,0,0,No,i like the expert gardener citrus food. it is affordable and great for the citrus season starting right now. i received product reimbursement in exchange for my honest review.,2022-01-29,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.9910547733306885,"('cost', 'efficient', 'effective', '', '')",
338,Garden,67733,"Expert Gardener All-Purpose Water Soluble Plant Food Fertilizer, 1.5 lb.",https://www.walmart.com//ip/Expert-Gardener-All-Purpose-Water-Soluble-Plant-Food-Fertilizer-1-5-lb/665863403?selected=true,Walmart,ExpertGardener,665863403,138006473,No,2021-07-22 0:00:00,2021,7,29,,"Got ride of the box, which had mixing instructions on it. Mixing instructions are not visible on any of the provided photos or in the item description. If you go to the site--because the site ought to have directions, right?--youll find that there are no product listings and you have to make a whole account before you can send a message asking for mixing directions. Real user-friendly. Fantastic. Nothing at all wrong with actively kneecapping people trying to use your product.",organic reviews,2.97,1,0,0,0,No,"got ride of the box, which had mixing instructions on it. mixing instructions are not visible on any of the provided photos or in the item description. if you go to the site--because the site ought to have directions, right?--youll find that there are no product listings and you have to make a whole account before you can send a message asking for mixing directions. real user-friendly. fantastic. nothing at all wrong with actively kneecapping people trying to use your product.",2021-07-22,,0.0,0.0,0.0,0.0,negative,,,,,0.6513077616691589,"('', '', '', '', 'other')",other
