,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,naive_cost,naive_efficient,naive_effective,naive_easeofuse
25919,Garden,141851,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-23T00:00:00,2022,6,25,Works Great!,"[This review was collected as part of a promotion.] I live in the South and the weeds are brutal in my lawn, especially crabgrass. The Central Garden Lawn Weed and Crabgrass spray is great! It is easy to use, just hook up to the hose and start spraying. It works great at helping control the weeds in my yard and helps kills them quickly. Highly recomended.",syndicated reviews,15.47,4,0,0,0,Yes,"[this review was collected as part of a promotion.] i live in the south and the weeds are brutal in my lawn, especially crabgrass. the central garden lawn weed and crabgrass spray is great! it is easy to use, just hook up to the hose and start spraying. it works great at helping control the weeds in my yard and helps kills them quickly. highly recomended.",6/23/2022,66,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
18912,Garden,130355,IMAGE Noxall 10 lb,http://www.homedepot.com/p/100120827,Homedepot,ImageforWeeds,100120827,100120827,No,2022-05-25T00:00:00,2022,5,21,A little slow in taking care of the weeds in...,"A little slow in taking care of the weeds in the driveway, so give it a couple more weeks, then ask me this question.",organic reviews,34.97,4,0,0,0,No,"a little slow in taking care of the weeds in the driveway, so give it a couple more weeks, then ask me this question.",5/25/2022,24,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
7447,Garden,67319,Image All-In-One Weed Killer Ready-to-Spray,https://www.walmart.com//ip/Image-All-in-One-Lawn-Weed-Killer-24-oz-Ready-to-Spray/180315212?selected=true,Walmart,ImageforWeeds,180315212,180315212,No,2021-07-15T00:00:00,2021,7,28,Wish i could give a better answer.,"[This review was collected as part of a promotion.] Product is easy to apply, smell isnt overly powerful, but wish there were better instructions for people with little experience with these type of products. Fortunately, my husband knew what to do, otherwise Google wouldve had to be my friend. Directions only tell you where to use it, which is stating the obvious, gives several precautions about contact with skin & whatnot, and says to apply when theres no rain expected for 24 hours. Im in South Louisiana and its summer, so good luck with having 24 hours rain-free. I applied it to weeds and grass that was growing through cracks in the cement on my porch and driveway, but about an hour later it rained & washed away and Ive seen no results. Havent had another day without rain to try again. Perhaps as we get closer to fall & weather gets drier, I may get a long enough break from the rain to try again with confidence that it wont get washed away. Wish I could give a better review & provide photos showing the effectiveness of the product, but unfortunately Im unable to for the time being. Id be more than happy to update my review when that time comes.",organic reviews,20.18,3,0,0,0,Yes,"[this review was collected as part of a promotion.] product is easy to apply, smell isnt overly powerful, but wish there were better instructions for people with little experience with these type of products. fortunately, my husband knew what to do, otherwise google wouldve had to be my friend. directions only tell you where to use it, which is stating the obvious, gives several precautions about contact with skin & whatnot, and says to apply when theres no rain expected for 24 hours. im in south louisiana and its summer, so good luck with having 24 hours rain-free. i applied it to weeds and grass that was growing through cracks in the cement on my porch and driveway, but about an hour later it rained & washed away and ive seen no results. havent had another day without rain to try again. perhaps as we get closer to fall & weather gets drier, i may get a long enough break from the rain to try again with confidence that it wont get washed away. wish i could give a better review & provide photos showing the effectiveness of the product, but unfortunately im unable to for the time being. id be more than happy to update my review when that time comes.",7/15/2021,212,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
10582,Garden,72174,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100175861,100175861,Yes,2022-01-06T00:00:00,2022,1,1,Still have some green showing...,Still have some green showing,organic reviews,20.47,3,0,0,0,No,still have some green showing,1/6/2022,5,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
27576,Garden,143508,Image All-In-One Weed Killer Ready-to-Spray,https://www.lowes.com/pd/IMAGE-All-In-One-24-oz-Lawn-Weed-Killer/999990274,Lowes,ImageforWeeds,999990274,999990274,No,2022-06-29T00:00:00,2022,6,26,Helped kill the weeds,[This review was collected as part of a promotion.] Image all in one lawn weed killer was used around my walk way and sidewalk area and I have noticed a difference on when I cut my grass that I have less issues when I edge. I recommend this product to be used over a few weeks,syndicated reviews,21.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] image all in one lawn weed killer was used around my walk way and sidewalk area and i have noticed a difference on when i cut my grass that i have less issues when i edge. i recommend this product to be used over a few weeks,6/29/2022,56,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26063,Garden,141995,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-28T00:00:00,2022,6,26,The best new addition to our lawn care,"[This review was collected as part of a promotion.] In Florida, we have unruly lawns because of the heat and humidity but this ready to spray product has made our lives a thousand times easier. With just a spray and go bottle of this weed killer, our lawns look pristine at just the touch of a button.",syndicated reviews,15.47,5,0,0,0,Yes,"[this review was collected as part of a promotion.] in florida, we have unruly lawns because of the heat and humidity but this ready to spray product has made our lives a thousand times easier. with just a spray and go bottle of this weed killer, our lawns look pristine at just the touch of a button.",6/28/2022,57,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
4942,Garden,56414,Image All-In-One Weed Killer Ready-to-Spray,https://www.lowes.com/pd/IMAGE-All-In-One-24-oz-Lawn-Weed-Killer/999990274,Lowes,ImageforWeeds,999990274,999990274,No,2021-06-25T00:00:00,2021,6,25,Good Stuff,[This review was collected as part of a promotion.] It did a good job slowing the growth of the weeds in the Bahia field I live in. Nothing I have found works better than commercial bare ground sterilizer so slowing the growth is a huge win.,syndicated reviews,20.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] it did a good job slowing the growth of the weeds in the bahia field i live in. nothing i have found works better than commercial bare ground sterilizer so slowing the growth is a huge win.,6/25/2021,46,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26097,Garden,142029,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-20T00:00:00,2022,6,25,does what it says,[This review was collected as part of a promotion.] I havent had a chance to do any long term tests but worked well within the week that i had it. i will continue to use it but i killed all my weeds so future weeds beware!,syndicated reviews,13.47,3,0,0,0,Yes,[this review was collected as part of a promotion.] i havent had a chance to do any long term tests but worked well within the week that i had it. i will continue to use it but i killed all my weeds so future weeds beware!,6/20/2022,46,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
4955,Garden,56451,Image All-In-One Weed Killer Ready-to-Spray,https://www.lowes.com/pd/IMAGE-All-In-One-24-oz-Lawn-Weed-Killer/999990274,Lowes,ImageforWeeds,999990274,999990274,No,2021-06-22T00:00:00,2021,6,25,Weed eradicator,[This review was collected as part of a promotion.] This spray is so easy to apply. We immediately began seeing weeds dying that have been choking out our grass. It doesnt have any odor and I would feel comfortable applying it again.,syndicated reviews,20.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] this spray is so easy to apply. we immediately began seeing weeds dying that have been choking out our grass. it doesnt have any odor and i would feel comfortable applying it again.,6/22/2021,42,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
9665,Garden,70362,Image Herbicide for St. Augustinegrass & Centipedegrass Concentrate,https://www.homedepot.com/p/IMAGE-32-oz-Southern-Lawn-Weed-Killer-Concentrate-100530416/303594320,Homedepot,ImageforWeeds,303594320,303594294,Yes,2021-12-28T00:00:00,2021,12,52,The best product for broadleaf weeds in your grass in...,"The best product for broadleaf weeds in your grass in Florida, especially dollar weed!",organic reviews,14.18,5,0,0,0,No,"the best product for broadleaf weeds in your grass in florida, especially dollar weed!",12/28/2021,14,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
14349,Garden,80153,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100175861,100175861,Yes,2022-04-05T00:00:00,2022,4,14,Working great on my unwanted poa annua thats bee in...,Working great on my unwanted poa annua thats bee in my Bermudagrass.,organic reviews,20.47,5,0,0,0,No,working great on my unwanted poa annua thats bee in my bermudagrass.,4/5/2022,12,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26141,Garden,142073,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-15T00:00:00,2022,6,24,My garden is back!,[This review was collected as part of a promotion.] Ive been dealing with weed patches and crabgrass in my garden the past several months. Ive tried multiple products and none worked until i tried this one! I 100% recommend this product to get the job done. Great results!,syndicated reviews,13.47,5,0,0,0,Yes,[this review was collected as part of a promotion.] ive been dealing with weed patches and crabgrass in my garden the past several months. ive tried multiple products and none worked until i tried this one! i 100% recommend this product to get the job done. great results!,6/15/2022,48,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
12275,Garden,74190,Image by Lilly Miller Casoron Granules,https://www.walmart.com//ip/IMAGE-Casoron-Weed-Preventer-Granule-Herbicide-8-lb/16795017?selected=true,Walmart,ImageforWeeds,16795017,16795017,No,2022-02-21T00:00:00,2022,2,8,We use this faithfully,We have used this for weed control over the last 20 years. We never have complaints with this product.,organic reviews,30.31,5,0,0,0,No,we have used this for weed control over the last 20 years. we never have complaints with this product.,2/21/2022,19,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
20705,Garden,132390,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-05-19T00:00:00,2022,5,20,Didnt work,"Used this product on my lawn on Monday, today is Thursday and I have not seen any changes the crabgrass is still growing.",organic reviews,15.47,1,0,0,0,No,"used this product on my lawn on monday, today is thursday and i have not seen any changes the crabgrass is still growing.",5/19/2022,23,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
7436,Garden,67308,Image All-In-One Weed Killer Ready-to-Spray,https://www.walmart.com//ip/Image-All-in-One-Lawn-Weed-Killer-24-oz-Ready-to-Spray/180315212?selected=true,Walmart,ImageforWeeds,180315212,180315212,No,2021-06-21T00:00:00,2021,6,25,Easy,[This review was collected as part of a promotion.] This product is so easy to work. It definitely does what it is supposed to do.,organic reviews,20.18,5,0,0,0,Yes,[this review was collected as part of a promotion.] this product is so easy to work. it definitely does what it is supposed to do.,6/21/2021,25,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
25927,Garden,141859,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-09T00:00:00,2022,6,23,The herbicide is excellent  but I had problems with...,"The herbicide is excellent  but I had problems with the bottle not working with my hose. Since I bought 4 bottles, I was able to transfer the contents of the 2 bottles that did not work to the bottle that did work.",organic reviews,15.47,3,0,0,0,No,"the herbicide is excellent  but i had problems with the bottle not working with my hose. since i bought 4 bottles, i was able to transfer the contents of the 2 bottles that did not work to the bottle that did work.",6/9/2022,43,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
1666,Garden,12355,Image Kills Nutsedge Ready-to-Spray,http://www.homedepot.com/p/t/100598623,Homedepot,ImageforWeeds,100598623,100175861,Yes,2021-06-09T00:00:00,2021,6,23,Did not kill the weeds it specifically said it would...,Did not kill the weeds it specifically said it would,organic reviews,19.97,2,0,0,0,No,did not kill the weeds it specifically said it would,6/9/2021,10,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
